min,mean,max,t+1
,,,1865.4
,,,1879.7
,,,1875.3
,,,1861.5
,,,1868.4
,,,1807.3
,,,1808.18
,,,1748.1
,,,1728.4
,,,1711.1
,,,1680.4
,,,1686.4
,,,1691.3
,,,1712.17
,,,1749.6
,,,1790.6
,,,1778.8
,,,1845.8
,,,1847.9
,,,1864.1
,,,1893.10
,,,1915.5
,,,1873.9
,,,1858.6
,,,1836
,,,1799.4
,,,1769.4
,,,1759.7
,,,1713.6
,,,1677.2
,,,1662.1
,,,1683.2
,,,1702
,,,1719.4
,,,1749.7
,,,1787.8
,,,1810.9
,,,1841.5
,,,1842.5
,,,1856.8
,,,1863.4
,,,1857.5
,,,1856.9
,,,1808.19
,,,1785.4
,,,1723.2
,,,1712.18
,,,1666.1
,,,1627
,,,1616
,,,1615
,,,1622.1
,,,1677.3
,,,1698.4
,,,1731.7
,,,1775.6
,,,1783.13
,,,1819.7
,,,1838.4
,,,1822.5
,,,1809.10
,,,1818.4
,,,1781.7
,,,1750.3
,,,1707.3
,,,1647.4
,,,1646.2
,,,1623.3
,,,1573.1
,,,1570
,,,1535.4
,,,1598.1
,,,1616.1
,,,1619.1
,,,1667.2
,,,1710
,,,1707.4
,,,1718.2
,,,1738.4
,,,1777.4
,,,1739.8
,,,1724.2
,,,1678.2
,,,1644
,,,1633.3
,,,1600.4
,,,1567.1
,,,1534
,,,1493
,,,1491
,,,1505
,,,1525
,,,1535.5
,,,1603
,,,1620
,,,1664.7
,,,1671.1
,,,1727.10
,,,1712.19
,,,1727.11
,,,1695.7
,,,1727.12
,,,1678.3
,,,1664.8
,,,1620.1
,,,1594
,,,1558
,,,1521
,,,1523.1
,,,1503
,,,1507
,,,1535.6
,,,1535.7
,,,1578
,,,1648.1
,,,1648.2
,,,1714.5
,,,1714.6
,,,1750.4
,,,1744.21
,,,1740.3
,,,1725.2
,,,1731.8
,,,1677.4
,,,1611
,,,1579.3
,,,1585
1535.0,1892.0830200000007,3426.0,1556
1535.0,1892.2320200000008,3426.0,1584.1
1535.0,1892.4490200000007,3426.0,1609.2
1535.0,1892.6990200000007,3426.0,1651.4
1535.0,1893.0260200000007,3426.0,1717.3
1535.0,1893.4950200000007,3426.0,1738.5
1535.0,1894.0880200000008,3426.0,1778.9
1535.0,1894.8710200000007,3426.0,1821.3
1535.0,1895.7520200000008,3426.0,1839.8
1535.0,1896.8200200000008,3426.0,1821.4
1535.0,1898.0210200000008,3426.0,1837.1
1535.0,1899.3570200000008,3426.0,1840.23
1535.0,1900.8960200000008,3436.0,1787.9
1535.0,1902.5730200000007,3632.0,1793.9
1535.0,1904.3900200000007,3783.0,1757.3
1535.0,1906.3079200000006,3921.0,1733.3
1535.0,1908.1439200000007,3921.0,1697.1
1535.0,1909.9469200000005,3921.0,1699.4
1535.0,1911.6239200000007,3921.0,1648.3
1535.0,1913.1209200000005,3921.0,1678.4
1535.0,1914.4849200000006,3921.0,1678.5
1535.0,1915.7029200000006,3921.0,1728.5
1535.0,1916.8079200000006,3921.0,1751.4
1535.0,1917.6709200000007,3921.0,1794.12
1535.0,1918.3259200000007,3921.0,1837.2
1535.0,1918.8109200000006,3921.0,1858.7
1535.0,1919.2139200000006,3921.0,1890.4
1535.0,1919.4381200000005,3921.0,1920.10
1535.0,1919.5633200000004,3921.0,1947.8
1535.0,1919.5967200000005,3921.0,1939.4
1535.0,1919.5386200000003,3921.0,1946.8
1535.0,1919.4261200000003,3921.0,1947.9
1535.0,1919.2756200000003,3921.0,1901.9
1535.0,1919.1480200000003,3921.0,1893.11
1535.0,1918.98942,3921.0,1863.5
1535.0,1918.8087200000002,3921.0,1843.5
1535.0,1918.6811200000002,3921.0,1813.5
1535.0,1918.5264200000001,3921.0,1778.10
1535.0,1918.37262,3921.0,1788.3
1535.0,1918.22902,3921.0,1789.9
1535.0,1918.07022,3921.0,1781.8
1535.0,1917.9705199999999,3921.0,1812.2
1535.0,1917.8721199999998,3921.0,1830.4
1535.0,1917.71222,3921.0,1872.16
1535.0,1917.56232,3921.0,1903.7
1535.0,1917.38632,3921.0,1944
1535.0,1917.25432,3921.0,1995.5
1535.0,1917.0843200000002,3921.0,1997
1535.0,1916.8924200000001,3921.0,2036.2
1535.0,1916.70162,3921.0,2000.6
1535.0,1916.5416200000002,3921.0,2021.1
1535.0,1916.37082,3921.0,1997.1
1535.0,1916.2484200000001,3921.0,1990.3
1535.0,1916.1686200000001,3921.0,1937.3
1535.0,1916.0651200000002,3921.0,1895.3
1535.0,1915.99312,3921.0,1873.10
1535.0,1915.92442,3921.0,1847.10
1535.0,1915.8486200000002,3921.0,1808.20
1535.0,1915.78862,3921.0,1791.13
1535.0,1915.7492200000002,3921.0,1795.6
1535.0,1915.6880200000003,3921.0,1833.6
1535.0,1915.6301200000003,3921.0,1857.6
1535.0,1915.5773200000003,3921.0,1898.5
1535.0,1915.5203200000003,3921.0,1915.6
1535.0,1915.4455200000002,3921.0,1980
1535.0,1915.3616200000001,3921.0,1984.6
1535.0,1915.23682,3921.0,2019.3
1535.0,1915.1149200000002,3921.0,2035.1
1535.0,1914.9711200000002,3921.0,2039.2
1535.0,1914.81212,3921.0,2029.1
1535.0,1914.62952,3921.0,2032.7
1535.0,1914.4846200000002,3921.0,1974.8
1535.0,1914.3326200000001,3921.0,1954.4
1535.0,1914.17532,3921.0,1934.3
1535.0,1914.04862,3921.0,1898.6
1535.0,1913.9267200000002,3921.0,1849.1
1535.0,1913.8428200000003,3921.0,1833.7
1535.0,1913.7502200000001,3921.0,1815.10
1535.0,1913.67362,3921.0,1799.5
1535.0,1913.5871200000001,3921.0,1814.8
1535.0,1913.5424200000002,3921.0,1808.21
1535.0,1913.4639200000001,3921.0,1830.5
1535.0,1913.4322200000001,3921.0,1885.4
1535.0,1913.3822200000002,3921.0,1927.6
1535.0,1913.28512,3921.0,1962.5
1535.0,1913.2152200000003,3921.0,1967.4
1535.0,1913.1523200000004,3921.0,2000.7
1535.0,1913.0553200000004,3921.0,2010.2
1535.0,1912.94872,3921.0,1999.3
1535.0,1912.8068200000002,3921.0,2031.5
1535.0,1912.6749200000004,3921.0,1987.2
1535.0,1912.5146200000004,3921.0,1977.2
1535.0,1912.3540200000002,3921.0,1925.3
1535.0,1912.2111200000002,3921.0,1899.6
1535.0,1912.07872,3921.0,1842.6
1535.0,1911.95192,3921.0,1847.11
1535.0,1911.83302,3921.0,1801.3
1535.0,1911.7271300000002,3921.0,1798.7
1535.0,1911.63463,3921.0,1803.4
1535.0,1911.5588300000002,3921.0,1783.14
1535.0,1911.48603,3921.0,1813.6
1535.0,1911.39283,3921.0,1855.6
1535.0,1911.2999300000001,3921.0,1932.3
1535.0,1911.21423,3921.0,1956.1
1535.0,1911.10223,3921.0,1966.3
1535.0,1910.98623,3921.0,2025
1535.0,1910.86023,3921.0,2047.2
1535.0,1910.7502299999999,3921.0,2019.4
1535.0,1910.64043,3921.0,2003.7
1535.0,1910.5066299999999,3921.0,1995.6
1535.0,1910.3936299999998,3921.0,1975.8
1535.0,1910.28263,3921.0,1950.7
1535.0,1910.18763,3921.0,1905.7
1535.0,1910.08603,3921.0,1850.2
1535.0,1909.96893,3921.0,1831.7
1535.0,1909.80523,3921.0,1807.4
1535.0,1909.6668300000001,3921.0,1810.10
1535.0,1909.5049500000002,3921.0,1786.9
1535.0,1909.3683500000002,3921.0,1799.6
1535.0,1909.2629500000003,3921.0,1815.11
1535.0,1909.18425,3921.0,1845.9
1535.0,1909.1069499999999,3921.0,1876.2
1535.0,1909.01515,3921.0,1935.4
1535.0,1908.8651499999999,3921.0,1936.13
1535.0,1908.68725,3921.0,1965.6
1535.0,1908.5354499999999,3921.0,1979.9
1535.0,1908.36445,3921.0,2023.2
1535.0,1908.15855,3921.0,2004.1
1535.0,1907.9265500000001,3921.0,2007.2
1535.0,1907.68665,3921.0,1983.1
1535.0,1907.4369500000003,3921.0,1985.6
1535.0,1907.1818500000004,3921.0,1913.1
1535.0,1906.9830500000003,3921.0,1893.12
1535.0,1906.7683500000003,3921.0,1838.5
1535.0,1906.5649500000004,3921.0,1840.24
1535.0,1906.3526500000003,3921.0,1810.11
1535.0,1906.1657500000006,3921.0,1776.18
1535.0,1905.9839500000005,3921.0,1759.8
1535.0,1905.8348500000004,3921.0,1770.4
1535.0,1905.7191500000004,3921.0,1808.22
1535.0,1905.5438500000002,3921.0,1821.5
1535.0,1905.4106500000003,3921.0,1872.17
1535.0,1905.2485500000003,3921.0,1888.2
1535.0,1905.11165,3921.0,1918.6
1535.0,1904.9518500000001,3921.0,1931.6
1535.0,1904.77365,3921.0,1938.4
1535.0,1904.57455,3921.0,1987.3
1535.0,1904.36585,3921.0,1973.5
1535.0,1904.1582499999997,3921.0,1972.1
1535.0,1903.93835,3921.0,1970.4
1535.0,1903.7092499999997,3921.0,1916.1
1535.0,1903.5013499999995,3921.0,1891.2
1535.0,1903.2856499999996,3921.0,1870.5
1535.0,1903.1002499999997,3921.0,1808.23
1535.0,1902.9055499999995,3921.0,1813.7
1535.0,1902.7461499999997,3921.0,1757.4
1535.0,1902.5754499999996,3921.0,1776.19
1535.0,1902.4654499999995,3921.0,1783.15
1535.0,1902.3747499999993,3921.0,1735.5
1535.0,1902.2928499999994,3921.0,1794.13
1535.0,1902.2198499999995,3921.0,1808.24
1535.0,1902.1732499999994,3921.0,1819.8
1535.0,1902.1083499999993,3921.0,1875.4
1535.0,1902.0173499999994,3921.0,1901.10
1535.0,1901.9153499999993,3921.0,1935.5
1535.0,1901.7705499999993,3921.0,1969.6
1535.0,1901.5894499999993,3921.0,1982.3
1535.0,1901.3723499999992,3921.0,2005.3
1535.0,1901.1511499999992,3921.0,1981.1
1535.0,1900.9121499999992,3921.0,1972.2
1535.0,1900.6752499999993,3921.0,1964.2
1535.0,1900.4573499999995,3921.0,1922.3
1535.0,1900.2411499999994,3921.0,1904.14
1535.0,1900.0225499999995,3921.0,1868.5
1535.0,1899.7854499999994,3921.0,1825.6
1535.0,1899.5700499999996,3921.0,1809.11
1535.0,1899.4133499999996,3921.0,1808.25
1535.0,1899.2898499999997,3921.0,1789.10
1535.0,1899.2106499999998,3921.0,1806.5
1535.0,1899.1301499999997,3921.0,1831.8
1535.0,1899.0064499999996,3921.0,1874.6
1535.0,1898.8735599999998,3921.0,1888.3
1535.0,1898.6885599999998,3921.0,1904.15
1535.0,1898.5325599999999,3921.0,1957.5
1535.0,1898.32466,3921.0,1984.7
1535.0,1898.06876,3921.0,2032.8
1535.0,1897.81446,3921.0,2026.5
1535.0,1897.47826,3921.0,2038.3
1535.0,1897.1341599999998,3921.0,2007.3
1535.0,1896.7671599999999,3921.0,2013.3
1535.0,1896.4238599999999,3921.0,1957.6
1535.0,1896.0818599999998,3921.0,1932.4
1535.0,1895.7690599999999,3921.0,1885.5
1535.0,1895.4922599999998,3921.0,1876.3
1535.0,1895.2674599999998,3921.0,1829.8
1535.0,1894.9992599999998,3921.0,1836.1
1535.0,1894.8214599999997,3921.0,1777.5
1535.0,1894.6079599999998,3921.0,1808.26
1535.0,1894.4278599999996,3921.0,1802.7
1535.0,1894.2938599999995,3921.0,1832.1
1535.0,1894.1289599999996,3921.0,1862.5
1535.0,1893.9677599999995,3921.0,1956.2
1535.0,1893.7329599999996,3921.0,2010.3
1535.0,1893.4668599999993,3921.0,2001.2
1535.0,1893.2124599999995,3921.0,2025.1
1535.0,1892.9055599999995,3921.0,2005.4
1535.0,1892.5685599999993,3921.0,2007.4
1535.0,1892.2496599999995,3921.0,1945.2
1535.0,1891.9536599999994,3921.0,1938.5
1535.0,1891.5787599999994,3921.0,1898.7
1535.0,1891.2510599999994,3921.0,1853.7
1535.0,1890.9003599999994,3921.0,1837.3
1535.0,1890.5843599999994,3921.0,1809.12
1535.0,1890.2434599999995,3921.0,1797.6
1535.0,1889.9166599999994,3921.0,1797.7
1535.0,1889.6348599999994,3921.0,1792.3
1535.0,1889.3949799999996,3921.0,1810.12
1535.0,1889.1209799999995,3921.0,1845.10
1535.0,1888.9153799999997,3921.0,1867.7
1535.0,1888.6705799999995,3921.0,1911.2
1535.0,1888.3596799999998,3921.0,1956.3
1522.0,1888.0024799999997,3921.0,1991.3
1522.0,1887.6196799999998,3921.0,2025.2
1522.0,1887.1994799999998,3921.0,2030
1517.0,1886.7213799999997,3921.0,2033
1497.0,1886.1803799999996,3921.0,2033.1
1497.0,1885.7244799999999,3921.0,2003.8
1497.0,1885.2806799999996,3921.0,2019.5
1497.0,1884.8636799999997,3921.0,1958.5
1497.0,1884.4799799999998,3921.0,1887.6
1497.0,1884.1393799999996,3921.0,1895.4
1497.0,1883.8475799999997,3921.0,1850.3
1497.0,1883.6345899999997,3921.0,1856.10
1497.0,1883.4318899999994,3921.0,1819.9
1497.0,1883.2981899999995,3921.0,1837.4
1497.0,1883.1483899999994,3921.0,1823.8
1497.0,1883.0404899999996,3921.0,1823.9
1497.0,1882.8870899999995,3921.0,1864.2
1497.0,1882.7161899999994,3921.0,1883.5
1497.0,1882.5341899999994,3921.0,1935.6
1497.0,1882.3221899999994,3921.0,1983.2
1497.0,1882.0632899999996,3921.0,1983.3
1497.0,1881.7741899999994,3921.0,2002.2
1497.0,1881.4538899999993,3921.0,2057
1497.0,1881.1338899999994,3921.0,2047.3
1497.0,1880.7757899999992,3921.0,2034.1
1497.0,1880.4377899999993,3921.0,1994.3
1497.0,1880.1305899999993,3921.0,1970.5
1497.0,1879.8707899999993,3921.0,1967.5
1497.0,1879.6379899999993,3921.0,1941.8
1497.0,1879.4309899999994,3921.0,1897.5
1497.0,1879.2460999999994,3921.0,1852.2
1497.0,1879.0913999999993,3921.0,1776.20
1497.0,1878.9623999999994,3921.0,1829.9
1497.0,1878.8846999999994,3921.0,1792.4
1497.0,1878.7539999999995,3921.0,1811.3
1497.0,1878.6285999999996,3921.0,1805.6
1497.0,1878.4305999999997,3921.0,1850.4
1497.0,1878.1996999999997,3921.0,1878.2
1497.0,1877.9558299999997,3921.0,1910.5
1497.0,1877.6178299999997,3921.0,1935.7
1497.0,1877.2233299999996,3921.0,1968.13
1497.0,1876.7506299999995,3921.0,1989.6
1497.0,1876.1859299999996,3921.0,2032.9
1497.0,1875.5541299999998,3921.0,2046
1497.0,1874.7523299999996,3921.0,2032.10
1497.0,1873.9153299999996,3921.0,2019.6
1497.0,1873.0396299999998,3921.0,1963.9
1497.0,1872.0790299999996,3921.0,1945.3
1497.0,1871.0368299999996,3921.0,1906.1
1497.0,1870.0060299999996,3921.0,1873.11
1497.0,1868.8402299999996,3921.0,1854.5
1497.0,1867.6366299999995,3921.0,1818.5
1497.0,1866.3733299999994,3921.0,1815.12
1497.0,1865.0046299999995,3921.0,1804.4
1497.0,1863.5641299999995,3921.0,1818.6
1497.0,1862.0596299999995,3921.0,1817.4
1497.0,1860.4889299999995,3921.0,1862.6
1497.0,1858.9003299999995,3921.0,1870.6
1497.0,1857.2585299999994,3921.0,1921.6
1497.0,1855.6610299999993,3921.0,1963.10
1497.0,1854.1212299999993,3921.0,2011.3
1497.0,1852.6552299999994,3921.0,1983.4
1497.0,1851.3126299999992,3921.0,2042.2
1497.0,1850.0947299999993,3921.0,2023.3
1497.0,1849.0250299999993,3921.0,2000.8
1497.0,1848.1714299999992,3921.0,1955.4
1497.0,1847.5076299999992,3921.0,1943.9
1497.0,1847.0122299999994,3921.0,1917.7
1497.0,1846.6995299999994,3921.0,1905.8
1497.0,1846.5476299999993,3921.0,1866.9
1497.0,1846.5411299999994,3921.0,1850.5
1497.0,1846.6243299999994,3921.0,1809.13
1497.0,1846.7556299999994,3921.0,1797.8
1497.0,1846.9907299999995,3921.0,1791.14
1497.0,1847.2433299999996,3921.0,1807.5
1497.0,1847.4604299999996,3921.0,1862.7
1497.0,1847.6128299999996,3921.0,1876.4
1497.0,1847.7315299999996,3921.0,1917.8
1497.0,1847.7948299999994,3921.0,1939.5
1497.0,1847.817629999999,3921.0,1972.3
1497.0,1847.7550299999991,3921.0,2020.2
1497.0,1847.7021499999992,3921.0,2032.11
1497.0,1847.648049999999,3921.0,2031.6
1497.0,1847.608749999999,3921.0,1998.7
1497.0,1847.616949999999,3921.0,1972.4
1497.0,1847.693249999999,3921.0,1936.14
1497.0,1847.8464499999989,3921.0,1900.1
1497.0,1848.0442499999988,3921.0,1875.5
1497.0,1848.3012499999988,3921.0,1855.7
1497.0,1848.5793499999988,3921.0,1811.4
1497.0,1848.875449999999,3921.0,1785.5
1497.0,1849.137849999999,3921.0,1809.14
1497.0,1849.413949999999,3921.0,1830.6
1497.0,1849.642149999999,3921.0,1850.6
1497.0,1849.799649999999,3921.0,1901.11
1497.0,1849.910249999999,3921.0,1914.3
1497.0,1849.9023499999992,3921.0,1937.4
1497.0,1849.8200499999991,3921.0,1959.5
1497.0,1849.729249999999,3921.0,1961.4
1497.0,1849.6148499999993,3921.0,1968.14
1497.0,1849.4955499999992,3921.0,2000.9
1497.0,1849.4118499999988,3921.0,1967.6
1497.0,1849.3193499999988,3921.0,1953.4
1497.0,1849.292649999999,3921.0,1918.7
1497.0,1849.314949999999,3921.0,1891.3
1497.0,1849.3810499999988,3921.0,1878.3
1497.0,1849.5330499999989,3921.0,1830.7
1497.0,1849.7532499999988,3921.0,1819.10
1497.0,1850.0497499999988,3921.0,1776.21
1497.0,1850.349949999999,3921.0,1760.6
1497.0,1850.6661499999987,3921.0,1719.5
1497.0,1850.9792499999985,3921.0,1771.2
1497.0,1851.2325499999986,3921.0,1798.8
1497.0,1851.4116799999986,3921.0,1823.10
1497.0,1851.5380799999984,3921.0,1872.18
1497.0,1851.5844799999984,3921.0,1922.4
1497.0,1851.5695799999985,3921.0,1951.6
1497.0,1851.4666799999986,3921.0,1962.6
1497.0,1851.3188799999984,3921.0,1983.5
1497.0,1851.1635799999988,3921.0,1965.7
1497.0,1851.0059799999985,3921.0,2030.1
1497.0,1850.8412799999985,3921.0,2031.7
1497.0,1850.7604799999983,3921.0,1995.7
1497.0,1850.7480799999985,3921.0,1970.6
1497.0,1850.8061799999982,3921.0,1936.15
1497.0,1850.9373799999983,3921.0,1906.2
1497.0,1851.1226799999984,3921.0,1841.6
1497.0,1851.3765799999983,3921.0,1817.5
1497.0,1851.6479799999981,3921.0,1825.7
1497.0,1851.927479999998,3921.0,1783.16
1497.0,1852.214579999998,3921.0,1778.11
1497.0,1852.4189799999979,3921.0,1798.9
1497.0,1852.6093799999978,3921.0,1812.3
1497.0,1852.7525799999978,3921.0,1853.8
1497.0,1852.8068799999976,3921.0,1882.2
1497.0,1852.8313799999976,3921.0,1914.4
1497.0,1852.7567799999974,3921.0,1932.5
1497.0,1852.6397799999975,3921.0,1993.2
1497.0,1852.4839799999975,3921.0,1992.1
1497.0,1852.3410799999972,3921.0,2029.2
1497.0,1852.209379999997,3921.0,2036.3
1497.0,1852.107409999997,3921.0,2060
1497.0,1852.0686099999969,3921.0,2035.2
1497.0,1852.1017099999967,3921.0,1983.6
1497.0,1852.1878099999965,3921.0,1952.3
1497.0,1852.3671099999965,3921.0,1883.6
1497.0,1852.5918099999965,3921.0,1859.10
1497.0,1852.8356099999967,3921.0,1840.25
1497.0,1853.1149099999966,3921.0,1831.9
1497.0,1853.4300099999969,3921.0,1811.5
1497.0,1853.6972099999966,3921.0,1805.7
1497.0,1853.910809999997,3921.0,1834.1
1497.0,1854.0784099999967,3921.0,1877
1497.0,1854.2039099999968,3921.0,1902.9
1497.0,1854.2313099999965,3921.0,1947.10
1497.0,1854.1746099999966,3921.0,1997.2
1497.0,1854.0994099999964,3921.0,2022.2
1497.0,1853.9844099999964,3921.0,2019.7
1497.0,1853.8229099999965,3921.0,2055
1497.0,1853.6656099999964,3921.0,2091
1497.0,1853.5179099999964,3921.0,2113
1497.0,1853.4384099999963,3921.0,2027.1
1497.0,1853.3935099999965,3921.0,2011.4
1497.0,1853.4339099999963,3921.0,1968.15
1497.0,1853.5353099999966,3921.0,1948.1
1497.0,1853.6949099999968,3921.0,1938.6
1497.0,1853.8910099999966,3921.0,1898.8
1497.0,1854.1293099999968,3921.0,1872.19
1497.0,1854.3647099999966,3921.0,1840.26
1497.0,1854.6139099999966,3921.0,1827.10
1497.0,1854.7923099999966,3921.0,1850.7
1497.0,1854.9497099999965,3921.0,1839.9
1497.0,1855.0326099999963,3921.0,1840.27
1497.0,1855.0575099999962,3921.0,1878.4
1497.0,1854.9780099999962,3921.0,1942.3
1497.0,1854.8340099999964,3921.0,1952.4
1497.0,1854.6719099999962,3921.0,1976
1497.0,1854.5089099999961,3921.0,1994.4
1497.0,1854.3248099999964,3921.0,2019.8
1497.0,1854.1948099999963,3921.0,1945.4
1497.0,1854.1205099999963,3921.0,1927.7
1497.0,1854.0915099999963,3921.0,1898.9
1497.0,1854.1528099999964,3921.0,1872.20
1497.0,1854.3161099999963,3921.0,1832.2
1497.0,1854.5899099999965,3921.0,1833.8
1497.0,1854.9100099999964,3921.0,1798.10
1497.0,1855.2512099999965,3921.0,1812.4
1497.0,1855.6007099999965,3921.0,1834.2
1497.0,1855.9159099999965,3921.0,1838.6
1497.0,1856.1738099999966,3921.0,1840.28
1497.0,1856.3663099999965,3921.0,1900.2
1497.0,1856.5017099999964,3921.0,1935.8
1497.0,1856.5641099999964,3921.0,1965.8
1497.0,1856.5911099999964,3921.0,1974.9
1497.0,1856.5677099999964,3921.0,2003.9
1497.0,1856.4997099999964,3921.0,2021.2
1497.0,1856.4562099999964,3921.0,2025.3
1497.0,1856.4368099999965,3921.0,2027.2
1497.0,1856.4368799999963,3921.0,1985.7
1497.0,1856.5148799999963,3921.0,1978.3
1497.0,1856.6351799999964,3921.0,1904.16
1497.0,1856.8528799999965,3921.0,1888.4
1497.0,1857.1030799999965,3921.0,1860.2
1497.0,1857.4123799999963,3921.0,1795.7
1497.0,1857.7565799999963,3921.0,1811.6
1497.0,1858.1031799999964,3921.0,1790.7
1497.0,1858.4655799999964,3921.0,1774.4
1497.0,1858.7376799999965,3921.0,1773.1
1497.0,1858.9960799999963,3921.0,1819.11
1497.0,1859.2140799999963,3921.0,1840.29
1497.0,1859.3332799999962,3921.0,1894.4
1497.0,1859.379359999996,3921.0,1930.3
1497.0,1859.390859999996,3921.0,1927.8
1497.0,1859.298749999996,3921.0,1968.16
1497.0,1859.259569999996,3921.0,2001.3
1497.0,1859.188969999996,3921.0,2033.2
1497.0,1859.1390699999959,3921.0,2026.6
1497.0,1859.1531999999956,3921.0,2015.6
1497.0,1859.209099999996,3921.0,2007.5
1497.0,1859.3552899999959,3921.0,1968.17
1497.0,1859.5548899999958,3921.0,1925.4
1497.0,1859.8665899999958,3921.0,1910.6
1497.0,1860.2059899999956,3921.0,1845.11
1497.0,1860.5700899999956,3921.0,1838.7
1497.0,1860.9483899999957,3921.0,1795.8
1497.0,1861.3157899999956,3921.0,1785.6
1497.0,1861.6513899999957,3921.0,1779.4
1497.0,1861.9105299999956,3921.0,1820.9
1497.0,1862.1192299999955,3921.0,1808.27
1497.0,1862.2617299999956,3921.0,1844.1
1497.0,1862.3579299999956,3921.0,1872.21
1497.0,1862.4020699999953,3921.0,1932.6
1497.0,1862.3845699999954,3921.0,1923.5
1497.0,1862.3307099999954,3921.0,1970.7
1497.0,1862.2825099999955,3921.0,1984.8
1497.0,1862.2343099999955,3921.0,2015.7
1497.0,1862.2255099999954,3921.0,1991.4
1497.0,1862.2657099999954,3921.0,1972.5
1497.0,1862.3871099999951,3921.0,1974.10
1497.0,1862.521309999995,3921.0,1910.7
1497.0,1862.7849099999953,3921.0,1890.5
1497.0,1863.0910099999953,3921.0,1863.6
1497.0,1863.4414099999954,3921.0,1813.8
1497.0,1863.8445199999953,3921.0,1771.3
1497.0,1864.2956399999955,3921.0,1761.8
1497.0,1864.7103399999955,3921.0,1742.1
1497.0,1865.0565399999955,3921.0,1744.22
1497.0,1865.3448399999952,3921.0,1759.9
1497.0,1865.6234399999953,3921.0,1749.8
1497.0,1865.8118399999953,3921.0,1786.10
1497.0,1865.9492399999954,3921.0,1814.9
1497.0,1866.0076399999955,3921.0,1877.1
1497.0,1866.0389399999956,3921.0,1901.12
1497.0,1866.0524399999956,3921.0,1936.16
1497.0,1866.0350399999957,3921.0,1943.10
1497.0,1866.0050399999957,3921.0,1998.8
1497.0,1866.0400399999955,3921.0,1970.8
1497.0,1866.1192399999957,3921.0,1990.4
1497.0,1866.2802399999955,3921.0,1936.17
1497.0,1866.5006399999954,3921.0,1920.11
1497.0,1866.7757499999955,3921.0,1874.7
1497.0,1867.0796699999958,3921.0,1845.12
1497.0,1867.4389699999958,3921.0,1828.6
1497.0,1867.8403699999958,3921.0,1781.9
1497.0,1868.2765699999957,3921.0,1770.5
1497.0,1868.6601699999958,3921.0,1727.13
1497.0,1868.9595699999957,3921.0,1744.23
1497.0,1869.2087699999956,3921.0,1733.4
1497.0,1869.3980699999954,3921.0,1760.7
1497.0,1869.4932699999954,3921.0,1789.11
1497.0,1869.531569999995,3921.0,1799.7
1497.0,1869.5222699999952,3921.0,1863.7
1497.0,1869.4822699999952,3921.0,1919.8
1497.0,1869.3937699999951,3921.0,1946.9
1497.0,1869.3082699999952,3921.0,1942.4
1497.0,1869.2401699999953,3921.0,1967.7
1497.0,1869.2483699999952,3921.0,1957.7
1497.0,1869.3029699999952,3921.0,1943.11
1497.0,1869.4462699999951,3921.0,1903.8
1497.0,1869.627569999995,3921.0,1840.30
1497.0,1869.933769999995,3921.0,1814.10
1497.0,1870.2794699999952,3921.0,1762.5
1497.0,1870.6699699999951,3921.0,1781.10
1497.0,1871.000569999995,3921.0,1751.5
1497.0,1871.290669999995,3921.0,1751.6
1497.0,1871.5349699999952,3921.0,1786.11
1497.0,1871.647919999995,3921.0,1831.10
1497.0,1871.638019999995,3921.0,1823.11
1497.0,1871.5169299999952,3921.0,1835.6
1497.0,1871.4333299999953,3921.0,1879.8
1497.0,1871.302729999995,3921.0,1907.3
1497.0,1871.1534799999952,3921.0,1920.12
1497.0,1871.0366799999952,3921.0,1910.8
1497.0,1870.948379999995,3921.0,1902.10
1497.0,1870.927379999995,3921.0,1875.6
1497.0,1870.9564799999948,3921.0,1875.7
1497.0,1871.0620799999947,3921.0,1831.11
1497.0,1871.1906799999945,3921.0,1835.7
1497.0,1871.3846799999947,3921.0,1812.5
1497.0,1871.6039799999944,3921.0,1807.6
1497.0,1871.8707799999945,3921.0,1759.10
1497.0,1872.1256799999946,3921.0,1799.8
1497.0,1872.3846799999947,3921.0,1834.3
1497.0,1872.5856799999947,3921.0,1831.12
1497.0,1872.7279799999944,3921.0,1878.5
1497.0,1872.7730799999943,3921.0,1916.2
1497.0,1872.7712799999942,3921.0,1937.5
1497.0,1872.6520899999944,3921.0,2027.3
1497.0,1872.5060999999944,3921.0,2059
1497.0,1872.3134999999943,3921.0,2129
1497.0,1872.123999999994,3921.0,2205
1497.0,1871.8795999999943,3921.0,2238
1497.0,1871.7036999999941,3921.0,2324
1497.0,1871.559499999994,3921.0,2373
1497.0,1871.482799999994,3921.0,2449
1497.0,1871.449199999994,3921.0,2512.1
1497.0,1871.4814999999942,3921.0,2559.1
1497.0,1871.6132999999943,3921.0,2644
1497.0,1871.7913999999944,3921.0,2711
1497.0,1871.9892999999943,3921.0,2801.1
1497.0,1872.2376999999942,3921.0,2897
1497.0,1872.466999999994,3921.0,3037
1497.0,1872.692899999994,3921.0,3151
1497.0,1872.8689999999942,3921.0,3345
1497.0,1872.9547999999943,3921.0,3498
1497.0,1873.0050999999942,3921.0,3741
1497.0,1872.9901999999943,3921.0,3911
1497.0,1872.8833999999943,3921.0,4095
1497.0,1872.7196999999944,3921.0,4095.1
1497.0,1872.4918999999943,3921.0,4095.2
1497.0,1872.2490599999942,3921.0,4095.3
1497.0,1871.9935599999942,3921.0,4095.4
